timestamp,value,is_anomaly
946886400,47.1875,0
946972800,45.3125,0
947059200,46.625,0
947145600,50.375,0
947232000,51.375,0
947491200,51.125,0
947577600,50.25,0
947664000,50.375,0
947750400,50.375,0
947836800,49.65625,0
948182400,48.5625,0
948268800,49.40625,0
948355200,47.5625,0
948441600,47.46875,0
948700800,46.375,0
948787200,45.6875,0
948873600,48.15625,0
948960000,48.125,0
949046400,46.125,0
949305600,46.8125,0
949392000,47.0625,0
949478400,46.25,0
949564800,45.84375,0
949651200,44.53125,0
949910400,43.8125,0
949996800,43.84375,0
950083200,43.8125,0
950169600,43.0,0
950256000,41.46875,0
950515200,41.4375,0
950601600,44.5625,0
950688000,44.15625,0
950774400,44.8125,0
950860800,43.78125,0
951206400,45.0625,0
951292800,54.50143620400797,1
951379200,45.5,0
951465600,42.875,0
951724800,43.21875,0
951811200,44.09375,0
951897600,43.0625,0
951984000,43.03125,0
952070400,44.75,0
952329600,43.625,0
952416000,41.375,0
952502400,41.28125,0
952588800,40.46875,0
952675200,40.75,0
952934400,39.5,0
953020800,39.5625,0
953107200,41.25,0
953193600,44.03125,0
953280000,42.9375,0
953539200,43.5,0
953625600,45.21875,0
953712000,43.0,0
953798400,43.5,0
953884800,45.4375,0
954144000,44.3125,0
954230400,44.4375,0
954316800,43.8125,0
954403200,44.5,0
954489600,44.28125,0
954745200,45.9375,0
954831600,46.46875,0
954918000,45.5625,0
955004400,46.6875,0
955090800,45.8125,0
955350000,46.375,0
955436400,47.71875,0
955522800,47.3125,0
955609200,47.375,0
955695600,45.40625,0
955954800,44.9375,0
956041200,44.9375,0
956127600,45.21875,0
956214000,46.125,0
956559600,48.6875,0
956646000,46.90625,0
956732400,44.46875,0
956818800,43.71875,0
956905200,43.3125,0
957164400,43.46875,0
957250800,43.46875,0
957337200,42.90625,0
957423600,42.71875,0
957510000,43.34375,0
957769200,43.65625,0
957855600,43.0,0
957942000,42.96875,0
958028400,42.96875,0
958114800,42.4375,0
958374000,42.96875,0
958460400,45.03125,0
958546800,44.0,0
958633200,43.53125,0
958719600,42.25,0
958978800,42.09375,0
959065200,42.0625,0
959151600,44.09375,0
959238000,42.46875,0
959324400,42.0,0
959670000,42.5625,0
959756400,42.875,0
959842800,42.4375,0
959929200,42.15625,0
960188400,42.53125,0
960274800,41.15625,0
960361200,40.875,0
960447600,40.875,0
960534000,40.96875,0
960793200,40.984375,0
960879600,40.9375,0
960966000,42.09375,0
961052400,43.21875,0
961138800,42.21875,0
961398000,41.75,0
961484400,41.09375,0
961570800,43.125,0
961657200,43.03125,0
961743600,42.21875,0
962002800,42.75,0
962089200,43.3125,0
962175600,43.0390625,0
962262000,42.78125,0
962348400,41.5,0
962607600,42.03125,0
962780400,44.25,0
962866800,43.28125,0
962953200,43.0625,0
963212400,43.59375,0
963298800,44.46875,0
963385200,45.03125,0
963471600,44.78125,0
963558000,43.9375,0
963817200,43.625,0
963903600,44.0,0
963990000,43.25,0
964076400,43.25,0
964162800,43.1875,0
964422000,44.53125,0
964508400,44.15625,0
964594800,44.28125,0
964681200,44.5,0
964767600,45.5,0
965026800,45.03125,0
965113200,44.6875,0
965199600,45.125,0
965286000,44.96875,0
965372400,45.0,0
965631600,45.4375,0
965718000,45.6875,0
965804400,46.25,0
965890800,47.4375,0
965977200,48.375,0
966236400,54.68655920223822,1
966322800,47.4375,0
966409200,47.28125,0
966495600,47.625,0
966582000,47.5625,0
966841200,47.46875,0
966927600,48.15625,0
967014000,47.96875,0
967100400,47.40625,0
967186800,47.875,0
967446000,47.5625,0
967532400,47.3125,0
967618800,46.6875,0
967705200,46.5078125,0
967791600,46.25,0
968137200,46.125,0
968223600,47.0625,0
968310000,45.8125,0
968396400,44.96875,0
968655600,44.46875,0
968742000,44.03125,0
968828400,43.25,0
968914800,42.5,0
969001200,42.5625,0
969260400,41.59375,0
969346800,41.9375,0
969433200,40.875,0
969519600,43.21875,0
969606000,44.125,0
969865200,45.0,0
969951600,44.9375,0
970038000,44.96875,0
970124400,45.8125,0
970210800,45.5625,0
970470000,45.84375,0
970556400,47.0,0
970642800,40.3929638761216,1
970729200,46.625,0
970815600,46.09375,0
971074800,45.875,0
971161200,46.5625,0
971247600,46.625,0
971334000,45.4375,0
971420400,45.5,0
971679600,46.09375,0
971766000,45.5625,0
971852400,45.5625,0
971938800,44.5,0
972025200,43.625,0
972284400,44.90625,0
972370800,45.03125,0
972457200,45.0625,0
972543600,46.09375,0
972630000,46.75,0
972892800,47.5,0
972979200,48.3125,0
973065600,47.5625,0
973152000,47.46875,0
973238400,47.4375,0
973497600,48.6875,0
973584000,48.46875,0
973670400,48.65625,0
973756800,48.6875,0
973843200,47.5,0
974102400,47.40625,0
974188800,47.5,0
974275200,47.6875,0
974361600,47.65625,0
974448000,48.0,0
974707200,47.3125,0
974793600,47.84375,0
974880000,47.90625,0
975052800,47.90625,0
975312000,49.625,0
975398400,49.4375,0
975484800,50.0625,0
975571200,49.9375,0
975657600,49.8125,0
975916800,52.5,0
