timestamp,value,is_anomaly
1199260800,30.545000076293945,0
1199347200,30.864999771118164,0
1199433600,30.924999237060547,0
1199692800,31.655000686645508,0
1199779200,31.78499984741211,0
1199865600,32.6349983215332,0
1199952000,32.779998779296875,0
1200038400,31.885000228881836,0
1200297600,32.150001525878906,0
1200384000,31.80500030517578,0
1200470400,31.325000762939453,0
1200556800,31.020000457763672,0
1200643200,30.3700008392334,0
1200988800,29.395000457763672,0
1201075200,29.434999465942383,0
1201161600,29.940000534057617,0
1201248000,29.204999923706055,0
1201507200,29.704999923706055,0
1201593600,29.274999618530273,0
1201680000,28.885000228881836,0
1201766400,29.5,0
1201852800,29.6299991607666,0
1202112000,29.315000534057617,0
1202198400,28.700000762939453,0
1202284800,28.854999542236328,0
1202371200,29.225000381469727,0
1202457600,29.625,0
1202716800,29.75,0
1202803200,29.959999084472656,0
1202889600,29.69499969482422,0
1202976000,29.274999618530273,0
1203062400,29.3799991607666,0
1203408000,29.049999237060547,0
1203494400,29.114999771118164,0
1203580800,28.9950008392334,0
1203667200,29.1299991607666,0
1203926400,29.385000228881836,0
1204012800,29.760000228881836,0
1204099200,30.024999618530273,0
1204185600,29.729999542236328,0
1204272000,29.229999542236328,0
1204531200,29.510000228881836,0
1204617600,29.684999465942383,0
1204704000,29.84000015258789,0
1204790400,29.549999237060547,0
1204876800,29.424999237060547,0
1205132400,29.329999923706055,0
1205218800,29.735000610351562,0
1205305200,29.594999313354492,0
1205391600,29.46500015258789,0
1205478000,28.764999389648438,0
1205737200,28.844999313354492,0
1205823600,29.704999923706055,0
1205910000,29.979999542236328,0
1205996400,30.520000457763672,0
1206342000,30.59000015258789,0
1206428400,30.704999923706055,0
1206514800,30.575000762939453,0
1206601200,30.655000686645508,0
1206687600,30.469999313354492,0
1206946800,30.434999465942383,0
1207033200,30.719999313354492,0
1207119600,30.229999542236328,0
1207206000,30.280000686645508,0
1207292400,30.125,0
1207551600,30.184999465942383,0
1207638000,30.2549991607666,0
1207724400,30.389999389648438,0
1207810800,30.665000915527344,0
1207897200,30.145000457763672,0
1208156400,30.5,0
1208242800,30.469999313354492,0
1208329200,30.575000762939453,0
1208415600,30.34000015258789,0
1208502000,30.05500030517578,0
1208761200,30.174999237060547,0
1208847600,29.94499969482422,0
1208934000,30.15999984741211,0
1209020400,30.125,0
1209106800,29.665000915527344,0
1209366000,29.489999771118164,0
1209452400,29.360000610351562,0
1209538800,29.434999465942383,0
1209625200,29.545000076293945,0
1209711600,29.385000228881836,0
1209970800,29.190000534057617,0
1210057200,29.135000228881836,0
1210143600,28.514999389648438,0
1210230000,28.145000457763672,0
1210316400,28.075000762939453,0
1210575600,28.200000762939453,0
1210662000,28.25,0
1210748400,28.270000457763672,0
1210834800,28.5049991607666,0
1210921200,28.53499984741211,0
1211180400,30.265279473631285,1
1211266800,28.545000076293945,0
1211353200,28.325000762939453,0
1211439600,29.135000228881836,0
1211526000,29.315000534057617,0
1211871600,29.295000076293945,0
1211958000,27.312531353633926,1
1212044400,28.934999465942383,0
1212130800,28.6299991607666,0
1212390000,28.5,0
1212476400,28.200000762939453,0
1212562800,28.350000381469727,0
1212649200,28.594999313354492,0
1212735600,27.899999618530273,0
1212994800,27.93000030517578,0
1213081200,29.0049991607666,0
1213167600,28.56999969482422,0
1213254000,28.56999969482422,0
1213340400,27.709999084472656,0
1213599600,27.09000015258789,0
1213686000,26.979999542236328,0
1213772400,26.579999923706055,0
1213858800,26.68000030517578,0
1213945200,26.829999923706055,0
1214204400,26.6299991607666,0
1214290800,26.684999465942383,0
1214377200,27.049999237060547,0
1214463600,26.610000610351562,0
1214550000,25.920000076293945,0
1214809200,25.989999771118164,0
1214895600,25.5,0
1214982000,25.684999465942383,0
1215068400,25.739999771118164,0
1215414000,25.645000457763672,0
1215500400,25.735000610351562,0
1215586800,25.44499969482422,0
1215673200,25.020000457763672,0
1215759600,25.135000228881836,0
1216018800,25.479999542236328,0
1216105200,25.895000457763672,0
1216191600,26.170000076293945,0
1216278000,25.170000076293945,0
1216364400,25.014999389648438,0
1216623600,24.799999237060547,0
1216710000,25.674999237060547,0
1216796400,26.25,0
1216882800,25.93000030517578,0
1216969200,26.030000686645508,0
1217228400,25.575000762939453,0
1217314800,25.78499984741211,0
1217401200,25.655000686645508,0
1217487600,25.75,0
1217574000,26.56999969482422,0
1217833200,26.950000762939453,0
1217919600,27.454999923706055,0
1218006000,27.68000030517578,0
1218092400,27.0049991607666,0
1218178800,27.704999923706055,0
1218438000,27.674999237060547,0
1218524400,27.395000457763672,0
1218610800,27.604999542236328,0
1218697200,27.510000228881836,0
1218783600,27.530000686645508,0
1219042800,27.165000915527344,0
1219129200,27.165000915527344,0
1219215600,27.174999237060547,0
1219302000,26.7549991607666,0
1219388400,27.184999465942383,0
1219647600,26.78499984741211,0
1219734000,26.760000228881836,0
1219820400,26.895000457763672,0
1219906800,26.559999465942383,0
1219993200,26.03499984741211,0
1220338800,25.979999542236328,0
1220425200,25.829999923706055,0
