timestamp,value,is_anomaly
1136275200,2.669642925262451,0
1136361600,2.677500009536743,0
1136448000,2.656428575515747,0
1136534400,2.7249999046325684,0
1136793600,2.716071367263794,0
1136880000,2.88785719871521,0
1136966400,2.9964284896850586,0
1137052800,3.010357141494751,0
1137139200,3.056785821914673,0
1137484800,3.025357246398926,0
1137571200,2.9460713863372803,0
1137657600,2.822857141494751,0
1137744000,2.7174999713897705,0
1138003200,2.773928642272949,0
1138089600,2.7157142162323,0
1138176000,2.6500000953674316,0
1138262400,2.583214282989502,0
1138348800,2.572499990463257,0
1138608000,2.6785714626312256,0
1138694400,2.6967856884002686,0
1138780800,2.6935713291168213,0
1138867200,2.575000047683716,0
1138953600,2.5660715103149414,0
1139212800,2.403571367263794,0
1139299200,2.414285659790039,0
1139385600,2.4574999809265137,0
1139472000,2.3196427822113037,0
1139558400,2.403928518295288,0
1139817600,2.3110713958740234,0
1139904000,2.4157142639160156,0
1139990400,1.663130915420597,1
1140076800,2.520357131958008,0
1140163200,2.510357141494751,0
1140508800,2.4671428203582764,0
1140595200,2.547142744064331,0
1140681600,2.5625,0
1140768000,2.552142858505249,0
1141027200,2.5353572368621826,0
1141113600,2.4460713863372803,0
1141200000,2.4678571224212646,0
1141286400,2.4860713481903076,0
1141372800,2.4185714721679688,0
1141632000,2.338571310043335,0
1141718400,2.3682143688201904,0
1141804800,2.3450000286102295,0
1141891200,2.2832143306732178,0
1141977600,2.2567856311798096,0
1142236800,2.3457143306732178,0
1142323200,2.4042856693267822,0
1142409600,2.3653571605682373,0
1142496000,2.296785831451416,0
1142582400,2.3092856407165527,0
1142841600,2.2853572368621826,0
1142928000,2.2074999809265137,0
1143014400,2.202500104904175,0
1143100800,2.148571491241455,0
1143187200,2.1414284706115723,0
1143446400,2.125357151031494,0
1143532800,2.0967857837677,0
1143619200,2.226071357727051,0
1143705600,2.2410714626312256,0
1143792000,2.240000009536743,0
1144047600,2.237499952316284,0
1144134000,2.184642791748047,0
1144220400,2.400357246398926,0
1144306800,2.544285774230957,0
1144393200,2.492500066757202,0
1144652400,2.452500104904175,0
1144738800,2.4282143115997314,0
1144825200,2.382499933242798,0
1144911600,2.3739285469055176,0
1145257200,2.314642906188965,0
1145343600,2.365000009536743,0
1145430000,2.3446428775787354,0
1145516400,2.4153571128845215,0
1145602800,2.3942856788635254,0
1145862000,2.3482143878936768,0
1145948400,2.3632142543792725,0
1146034800,2.4339284896850586,0
1146121200,2.477142810821533,0
1146207600,2.5139286518096924,0
1146466800,2.4857141971588135,0
1146553200,2.557857036590576,0
1146639600,2.5407142639160156,0
1146726000,2.5403571128845215,0
1146812400,2.567500114440918,0
1147071600,2.567500114440918,0
1147158000,2.53678560256958,0
1147244400,2.5214285850524902,0
1147330800,2.4339284896850586,0
1147417200,2.4178571701049805,0
1147676400,2.4210715293884277,0
1147762800,2.320714235305786,0
1147849200,2.330714225769043,0
1147935600,2.2564284801483154,0
1148022000,2.3039286136627197,0
1148281200,2.2635715007781982,0
1148367600,2.255357027053833,0
1148454000,2.2621428966522217,0
1148540400,2.297499895095825,0
1148626800,2.2696428298950195,0
1148972400,2.1864285469055176,0
1149058800,2.1346428394317627,0
1149145200,2.2203571796417236,0
1149231600,2.2021429538726807,0
1149490800,2.142857074737549,0
1149577200,2.132857084274292,0
1149663600,2.091428518295288,0
1149750000,2.1700000762939453,0
1149836400,2.1157143115997314,0
1150095600,2.0357143878936768,0
1150182000,2.083214282989502,0
1150268400,2.057499885559082,0
1150354800,2.1207141876220703,0
1150441200,2.0557143688201904,0
1150700400,2.0428571701049805,0
1150786800,2.052500009536743,0
1150873200,2.0664286613464355,0
1150959600,2.127857208251953,0
1151046000,2.101071357727051,0
1151305200,2.106785774230957,0
1151391600,2.0510714054107666,0
1151478000,2.0007143020629883,0
1151564400,2.1060714721679688,0
1151650800,2.0453572273254395,0
1151910000,2.0696427822113037,0
1152082800,2.0357143878936768,0
1152169200,1.9917857646942139,0
1152255600,1.9785714149475098,0
1152514800,1.9642857313156128,0
1152601200,1.9874999523162842,0
