timestamp,value,is_anomaly
1167811200,12.208749771118164,0
1167897600,12.333749771118164,0
1167984000,12.353750228881836,0
1168243200,12.31624984741211,0
1168329600,12.470000267028809,0
1168416000,12.470000267028809,0
1168502400,12.4975004196167,0
1168588800,12.470000267028809,0
1168934400,12.49625015258789,0
1169020800,12.477499961853027,0
1169107200,12.458749771118164,0
1169193600,12.492500305175781,0
1169452800,10.186310659138403,1
1169539200,12.095000267028809,0
1169625600,12.104999542236328,0
1169712000,11.979999542236328,0
1169798400,11.899999618530273,0
1170057600,12.039999961853027,0
1170144000,12.21875,0
1170230400,12.351249694824219,0
1170316800,12.585000038146973,0
1170403200,12.524999618530273,0
1170662400,12.427499771118164,0
1170748800,12.646249771118164,0
1170835200,12.862500190734863,0
1170921600,12.923749923706055,0
1171008000,12.949999809265137,0
1171267200,13.046250343322754,0
1171353600,13.149999618530273,0
1171440000,13.172499656677246,0
1171526400,13.188750267028809,0
1171612800,13.287500381469727,0
1171958400,13.351249694824219,0
1172044800,13.388750076293945,0
1172131200,13.5287504196167,0
1172217600,13.505000114440918,0
1172476800,13.478750228881836,0
1172563200,12.99625015258789,0
1172649600,13.05875015258789,0
1172736000,13.161250114440918,0
1172822400,12.982500076293945,0
1173081600,12.807499885559082,0
1173168000,13.137499809265137,0
1173254400,13.073749542236328,0
1173340800,13.074999809265137,0
1173427200,13.231249809265137,0
1173682800,13.199999809265137,0
1173769200,13.074999809265137,0
1173855600,13.102499961853027,0
1173942000,13.207500457763672,0
1174028400,13.43375015258789,0
1174287600,13.539999961853027,0
1174374000,13.65625,0
1174460400,13.606249809265137,0
1174546800,13.574999809265137,0
1174633200,13.631250381469727,0
1174892400,13.598750114440918,0
1174978800,13.321249961853027,0
1175065200,13.141249656677246,0
1175151600,13.12125015258789,0
1175238000,13.282500267028809,0
1175497200,13.303750038146973,0
1175583600,15.373685952155219,1
1175670000,13.397500038146973,0
1175756400,13.369999885559082,0
1176102000,13.475000381469727,0
1176188400,13.5024995803833,0
1176274800,13.4975004196167,0
1176361200,13.557499885559082,0
1176447600,13.412500381469727,0
1176706800,13.592499732971191,0
1176793200,13.537500381469727,0
1176879600,13.47249984741211,0
1176966000,13.369999885559082,0
1177052400,13.382499694824219,0
1177311600,13.390000343322754,0
1177398000,13.3774995803833,0
1177484400,13.404999732971191,0
1177570800,13.460000038146973,0
1177657200,13.529999732971191,0
1177916400,13.46500015258789,0
1178002800,13.2475004196167,0
1178089200,13.369999885559082,0
1178175600,13.319999694824219,0
1178262000,13.322500228881836,0
1178521200,13.467499732971191,0
1178607600,13.4375,0
1178694000,13.479999542236328,0
1178780400,13.327500343322754,0
1178866800,13.257499694824219,0
1179126000,10.46449939036239,1
1179212400,13.145000457763672,0
1179298800,13.2475004196167,0
1179385200,13.237500190734863,0
1179471600,13.3125,0
1179730800,13.670000076293945,0
1179817200,13.782500267028809,0
1179903600,13.704999923706055,0
1179990000,13.617500305175781,0
1180076400,13.569999694824219,0
1180422000,13.680000305175781,0
1180508400,13.932499885559082,0
1180594800,14.1875,0
1180681200,14.172499656677246,0
1180940400,14.307499885559082,0
1181026800,14.22249984741211,0
1181113200,13.927499771118164,0
1181199600,13.524999618530273,0
1181286000,13.239999771118164,0
1181545200,13.350000381469727,0
1181631600,13.297499656677246,0
1181718000,13.369999885559082,0
1181804400,13.420000076293945,0
1181890800,13.354999542236328,0
1182150000,13.407500267028809,0
1182236400,13.625,0
1182322800,13.407500267028809,0
1182409200,13.395000457763672,0
1182495600,13.237500190734863,0
1182754800,13.452500343322754,0
1182841200,13.454999923706055,0
1182927600,14.572500228881836,0
1183014000,14.572500228881836,0
1183100400,14.572500228881836,0
1183359600,14.600000381469727,0
1183446000,14.744999885559082,0
1183618800,14.837499618530273,0
1183705200,14.917499542236328,0
1183964400,14.770000457763672,0
1184050800,14.612500190734863,0
1184137200,12.18768200911169,1
1184223600,14.864999771118164,0
1184310000,14.7524995803833,0
1184569200,14.694999694824219,0
1184655600,14.862500190734863,0
1184742000,14.920000076293945,0
1184828400,14.957500457763672,0
1184914800,14.630000114440918,0
1185174000,14.850000381469727,0
1185260400,14.587499618530273,0
1185346800,14.457500457763672,0
1185433200,14.225000381469727,0
1185519600,13.859999656677246,0
1185778800,14.210000038146973,0
1185865200,14.112500190734863,0
1185951600,14.225000381469727,0
1186038000,14.237500190734863,0
1186124400,14.125,0
1186383600,14.367500305175781,0
1186470000,14.515000343322754,0
1186556400,14.15250015258789,0
1186642800,13.475000381469727,0
1186729200,13.944999694824219,0
1186988400,14.037500381469727,0
1187074800,13.664999961853027,0
1187161200,13.392499923706055,0
1187247600,13.297499656677246,0
1187334000,13.617500305175781,0
1187593200,13.595000267028809,0
1187679600,13.529999732971191,0
1187766000,13.547499656677246,0
1187852400,13.507499694824219,0
1187938800,13.529999732971191,0
1188198000,13.470000267028809,0
1188284400,13.382499694824219,0
1188370800,13.864999771118164,0
1188457200,13.9399995803833,0
1188543600,14.085000038146973,0
1188889200,14.104999542236328,0
1188975600,13.867500305175781,0
1189062000,13.949999809265137,0
1189148400,13.675000190734863,0
1189407600,13.787500381469727,0
1189494000,13.882499694824219,0
1189580400,14.020000457763672,0
1189666800,14.220000267028809,0
1189753200,14.307499885559082,0
1190012400,14.077500343322754,0
1190098800,14.697500228881836,0
1190185200,14.640000343322754,0
1190271600,14.579999923706055,0
1190358000,14.3149995803833,0
1190617200,14.452500343322754,0
1190703600,14.612500190734863,0
1190790000,14.59749984741211,0
1190876400,14.542499542236328,0
1190962800,14.664999961853027,0
1191222000,14.84749984741211,0
1191308400,14.789999961853027,0
1191394800,14.805000305175781,0
1191481200,14.84000015258789,0
1191567600,15.087499618530273,0
1191826800,15.0024995803833,0
1191913200,15.442500114440918,0
1191999600,15.46500015258789,0
1192086000,15.2524995803833,0
1192172400,15.787500381469727,0
1192431600,15.979999542236328,0
1192518000,15.977499961853027,0
1192604400,15.789999961853027,0
1192690800,18.33473413596745,1
1192777200,15.832500457763672,0
1193036400,15.792499542236328,0
1193122800,16.030000686645508,0
1193209200,15.864999771118164,0
1193295600,15.960000038146973,0
1193382000,16.15250015258789,0
1193641200,16.30500030517578,0
1193727600,16.232500076293945,0
1193814000,16.565000534057617,0
1193900400,15.954999923706055,0
1193986800,15.967499732971191,0
1194249600,15.845000267028809,0
1194336000,15.9975004196167,0
1194422400,15.694999694824219,0
1194508800,15.824999809265137,0
1194595200,15.552499771118164,0
1194854400,15.649999618530273,0
1194940800,15.9975004196167,0
1195027200,15.805000305175781,0
1195113600,15.762499809265137,0
1195200000,15.65999984741211,0
1195459200,15.5,0
1195545600,15.569999694824219,0
1195632000,15.720000267028809,0
1195804800,15.9375,0
1196064000,15.545000076293945,0
1196150400,15.850000381469727,0
1196236800,16.302499771118164,0
1196323200,16.177499771118164,0
1196409600,18.543828743577,1
1196668800,16.75,0
1196755200,16.450000762939453,0
1196841600,16.485000610351562,0
1196928000,16.352500915527344,0
1197014400,16.350000381469727,0
1197273600,16.46500015258789,0
1197360000,16.049999237060547,0
1197446400,16.112499237060547,0
1197532800,16.239999771118164,0
1197619200,16.079999923706055,0
1197878400,18.03956656699259,1
1197964800,15.9375,0
1198051200,15.949999809265137,0
1198137600,16.502500534057617,0
1198224000,16.5674991607666,0
1198483200,16.719999313354492,0
1198656000,16.520000457763672,0
1198742400,16.25,0
1198828800,16.077499389648438,0
1199088000,16.059999465942383,0
1199260800,15.819999694824219,0
1199347200,15.677499771118164,0
1199433600,15.4350004196167,0
1199692800,15.52750015258789,0
1199779200,15.457500457763672,0
1199865600,15.492500305175781,0
1199952000,15.635000228881836,0
1200038400,15.175000190734863,0
1200297600,15.182499885559082,0
1200384000,14.265000343322754,0
1200470400,14.417499542236328,0
1200556800,13.994999885559082,0
1200643200,14.125,0
1200988800,14.322500228881836,0
1201075200,14.380000114440918,0
1201161600,14.352499961853027,0
1201248000,14.0,0
1201507200,14.322500228881836,0
1201593600,14.337499618530273,0
1201680000,14.850000381469727,0
1201766400,15.332500457763672,0
1201852800,13.302919855161015,1
1202112000,15.1850004196167,0
1202198400,14.949999809265137,0
1202284800,15.007499694824219,0
1202371200,15.1899995803833,0
1202457600,15.15999984741211,0
1202716800,15.164999961853027,0
1202803200,15.342499732971191,0
1202889600,15.637499809265137,0
1202976000,15.574999809265137,0
1203062400,15.572500228881836,0
1203408000,15.279999732971191,0
1203494400,15.300000190734863,0
1203580800,15.079999923706055,0
1203667200,15.147500038146973,0
1203926400,15.397500038146973,0
1204012800,15.65250015258789,0
1204099200,15.595000267028809,0
1204185600,15.510000228881836,0
1204272000,15.050000190734863,0
1204531200,15.022500038146973,0
1204617600,15.107500076293945,0
1204704000,15.202500343322754,0
1204790400,14.895000457763672,0
1204876800,14.5600004196167,0
1205132400,14.242500305175781,0
1205218800,14.479999542236328,0
1205305200,14.9399995803833,0
1205391600,15.257499694824219,0
1205478000,14.989999771118164,0
1205737200,14.8149995803833,0
1205823600,15.417499542236328,0
1205910000,15.457500457763672,0
1205996400,16.8174991607666,0
1206342000,17.270000457763672,0
1206428400,17.092500686645508,0
1206514800,16.5674991607666,0
1206601200,16.4950008392334,0
1206687600,16.46500015258789,0
1206946800,17.0,0
1207033200,17.392499923706055,0
1207119600,16.99250030517578,0
1207206000,17.225000381469727,0
1207292400,17.127500534057617,0
1207551600,16.707500457763672,0
1207638000,16.63249969482422,0
1207724400,16.610000610351562,0
1207810800,16.842500686645508,0
1207897200,16.672500610351562,0
1208156400,16.514999389648438,0
1208242800,16.454999923706055,0
1208329200,16.517499923706055,0
1208415600,16.887500762939453,0
1208502000,16.97249984741211,0
1208761200,17.155000686645508,0
1208847600,17.00749969482422,0
1208934000,16.895000457763672,0
1209020400,17.014999389648438,0
1209106800,17.184999465942383,0
1209366000,19.311494173996742,1
1209452400,17.0575008392334,0
1209538800,16.700000762939453,0
1209625200,16.952499389648438,0
1209711600,16.915000915527344,0
1209970800,16.7450008392334,0
1210057200,16.895000457763672,0
1210143600,16.6875,0
1210230000,16.200000762939453,0
1210316400,16.217500686645508,0
1210575600,16.334999084472656,0
1210662000,16.415000915527344,0
1210748400,16.860000610351562,0
1210834800,17.0049991607666,0
1210921200,16.88249969482422,0
1211180400,16.94499969482422,0
1211266800,16.760000228881836,0
1211353200,16.282499313354492,0
1211439600,16.252500534057617,0
1211526000,16.1924991607666,0
1211871600,16.5049991607666,0
1211958000,16.844999313354492,0
1212044400,17.09749984741211,0
1212130800,17.092500686645508,0
1212390000,16.78499984741211,0
1212476400,16.74250030517578,0
1212562800,16.985000610351562,0
1212649200,17.517499923706055,0
1212735600,16.982500076293945,0
1212994800,17.145000457763672,0
1213081200,17.1200008392334,0
1213167600,16.860000610351562,0
1213254000,16.69499969482422,0
1213340400,17.247499465942383,0
1213599600,17.094999313354492,0
1213686000,17.0,0
1213772400,16.969999313354492,0
1213858800,16.959999084472656,0
1213945200,16.6825008392334,0
1214204400,16.725000381469727,0
1214290800,16.49250030517578,0
1214377200,16.49250030517578,0
1214463600,14.875,0
1214550000,15.085000038146973,0
1214809200,14.90250015258789,0
1214895600,14.7475004196167,0
